,imdbID,Title,Domestic Gross,Opening Weekend,Domestic Multiplier,Rotten Tomatoes Score,Metascore,imdbRating,imdbVotes,Year,Month,budget,popularity,vote_average,vote_count
40643,tt4451458,Endless Poetry,153440.0,28591.0,5.366723794200972,93.0,78.0,7.6,4091.0,2016,6.0,,0.46483599999999997,7.3,14.0
40652,tt0097029,Catch Me If You Can,3686.0,2580.0,1.4286821705426356,,,6.2,479.0,1989,11.0,,0.15013900000000002,5.9,8.0
40662,tt4447108,Level Up,1469.0,,,44.0,40.0,4.4,1171.0,2016,8.0,,0.113603,7.5,12.0
40673,tt4687848,Railroad Tigers,218044.0,116211.0,1.8762767724225762,47.0,47.0,5.8,3328.0,2016,3.0,,5.440884,4.7,7.0
40674,tt5918028,Asura: The City of Madness,175702.0,21253.0,8.267162282971816,80.0,64.0,6.6,1830.0,2016,12.0,50000000.0,3.798504,5.3,9.0
40679,tt2321405,My Life as a Zucchini,309766.0,31853.0,9.724861080588955,98.0,85.0,7.8,17856.0,2016,8.0,,1.528202,2.0,1.0
40704,tt3240784,Sneakerheadz,1903.0,1903.0,1.0,55.0,50.0,6.4,658.0,2015,8.0,,0.013968000000000001,5.8,6.0
40717,tt3262990,Brotherly Love,478595.0,246902.0,1.9384006609910005,,,6.7,1604.0,2015,9.0,,9.078809,0.0,0.0
40719,tt1666185,All Eyez on Me,44922302.0,26435354.0,1.699326666856816,18.0,38.0,5.8,19158.0,2017,1.0,,3.0029630000000003,0.0,0.0
40742,tt5259966,No manches Frida,11528613.0,3676235.0,3.1359836898348448,13.0,,5.6,1700.0,2016,9.0,,0.983778,8.0,1.0
40743,tt4254584,Kicks,150191.0,32111.0,4.677244557939646,87.0,69.0,6.4,3850.0,2016,9.0,,19.454717000000002,4.5,4.0
40746,tt0395561,States of Grace,203144.0,42321.0,4.800075612580043,82.0,,7.1,429.0,2005,2.0,,0.020028,0.0,0.0
40756,tt5282006,The Duelist,13450.0,7576.0,1.7753431890179514,55.0,55.0,6.4,2533.0,2016,3.0,550000.0,1.559758,7.5,2.0
40764,tt1714917,Gimme Danger,440627.0,44725.0,9.851917272219117,94.0,72.0,7.2,4314.0,2016,4.0,,0.357603,4.3,2.0
40766,tt5698496,The Girl Without Hands,21787.0,2916.0,7.471536351165981,82.0,82.0,7.0,829.0,2016,2.0,,0.031813,0.0,0.0
40776,tt0219935,"Float Like a Butterfly, Sting Like a Bee",20073.0,5093.0,3.9412919693697233,67.0,77.0,7.6,637.0,1969,10.0,,0.144624,7.0,17.0
40819,tt4485246,Danny Says,44213.0,11244.0,3.932141586623977,74.0,64.0,6.7,670.0,2015,2.0,1000000.0,0.286101,7.0,3.0
40841,tt4680182,Colossal,3029287.0,120226.0,25.196604727762715,80.0,70.0,6.2,52923.0,2016,1.0,,0.361228,6.7,30.0
40842,tt5557976,Do Not Resist,72791.0,7150.0,10.18055944055944,90.0,69.0,7.0,1006.0,2016,4.0,,25.373662,6.1,46.0
40846,tt4923042,Tharlo,17091.0,5160.0,3.312209302325581,65.0,65.0,7.0,250.0,2015,1.0,,0.641419,7.5,2.0
40849,tt0828065,Moondance Alexander,37895.0,17427.0,2.1744993401044357,,,6.3,1163.0,2007,12.0,,1.163721,5.1,23.0
40875,tt5912454,Blue Jay,21626.0,5159.0,4.1918976545842215,90.0,69.0,7.3,11221.0,2016,9.0,,0.228584,0.0,0.0
40880,tt3783958,La La Land,151101803.0,881104.0,171.49145049846555,91.0,93.0,8.0,451847.0,2016,12.0,,1.482309,7.2,3.0
40891,tt4331970,Being 17,52713.0,8838.0,5.964358452138493,83.0,83.0,7.2,4816.0,2016,10.0,,1.20963,3.0,11.0
40896,tt4000956,Brother Nature,14218.0,9699.0,1.4659243220950613,57.0,53.0,4.8,1119.0,2016,11.0,,0.15351099999999998,7.8,12.0
40898,tt5186714,The Salesman,2402067.0,71078.0,33.79480289259686,96.0,85.0,7.8,43333.0,2016,9.0,,1.080247,5.3,4.0
40912,tt3640424,Allied,40098064.0,12701743.0,3.1568946088737584,60.0,60.0,7.1,130134.0,2016,10.0,,0.1377,5.0,3.0
40913,tt3976144,The Monster,12544.0,6624.0,1.893719806763285,80.0,69.0,5.4,14032.0,2016,11.0,85000000.0,13.085186,7.2,5.0
40914,tt0076721,Skateboard,1318823.0,,,,,5.3,194.0,1978,11.0,2700000.0,6.533171,0.0,0.0
40949,tt3062096,Inferno,34343574.0,14860425.0,2.311076163703259,23.0,42.0,6.2,143541.0,2016,1.0,,0.7681399999999999,7.7,41.0
40950,tt2387499,Keeping Up with the Joneses,14904426.0,5461475.0,2.729011118791169,19.0,34.0,5.9,53018.0,2016,10.0,75000000.0,18.311054000000002,5.8,54.0
40951,tt4361050,Ouija: Origin of Evil,35144505.0,14065500.0,2.498631758558174,82.0,65.0,6.1,48663.0,2016,10.0,40000000.0,9.48515,5.5,1.0
40966,tt1655461,Wild Oats,40598.0,21554.0,1.8835482972998052,0.0,,5.6,2995.0,2016,8.0,,0.5363859999999999,6.1,17.0
40967,tt1679335,Trolls,153707064.0,46581142.0,3.299770194556415,76.0,56.0,6.5,64932.0,2016,9.0,,1.3733440000000001,7.2,6.0
40969,tt1337139,45365,853.0,107.0,7.97196261682243,89.0,88.0,7.4,163.0,2009,1.0,,0.393677,4.1,18.0
40977,tt3551954,Raiders!: The Story of the Greatest Fan Film Ever Made,71916.0,26059.0,2.7597375187075484,91.0,70.0,6.9,1759.0,2015,9.0,,0.465513,5.0,1.0
40985,tt2315582,Una,22815.0,6120.0,3.7279411764705883,76.0,62.0,6.2,8195.0,2016,6.0,,0.621657,5.0,10.0
40990,tt0088757,Avenging Angel,5622787.0,1755264.0,3.20338535969518,33.0,,4.8,989.0,1985,4.0,,0.0008230000000000001,0.0,0.0
41003,tt1472584,Max Steel,3818664.0,2182216.0,1.7499019345472675,0.0,22.0,4.6,17205.0,2016,9.0,,0.561415,4.3,42.0
41013,tt5213534,Oasis: Supersonic,242867.0,16880.0,14.387855450236966,84.0,71.0,7.9,8911.0,2016,1.0,,0.606191,3.2,7.0
41044,tt4392770,Always Shine,17102.0,4211.0,4.061268107337924,91.0,72.0,5.6,3470.0,2016,10.0,2000000.0,0.339427,0.0,0.0
41047,tt4645330,Denial,4073489.0,93728.0,43.460748122226015,82.0,63.0,6.7,17232.0,2016,5.0,,0.14508800000000002,7.0,3.0
41051,tt3393786,Jack Reacher: Never Go Back,58697076.0,22872490.0,2.5662739824129335,37.0,47.0,6.1,125780.0,2016,,,0.00025299999999999997,6.5,6.0
41052,tt1290138,Frank & Lola,9188.0,5747.0,1.5987471724377937,69.0,56.0,5.9,4919.0,2016,10.0,60000000.0,15.605620000000002,4.3,4.0
41054,tt3608930,In a Valley of Violence,61797.0,29343.0,2.106021879153461,76.0,64.0,6.0,13761.0,2016,10.0,,0.8432959999999999,5.5,13.0
41087,tt0376479,American Pastoral,544098.0,149038.0,3.650733370013017,22.0,43.0,6.1,13486.0,2016,2.0,,2.918721,7.0,4.0
41103,tt4296800,Ladrones,3063505.0,1411031.0,2.1711110528400863,60.0,,4.7,226.0,2015,6.0,,0.7513810000000001,5.9,10.0
41107,tt4196848,Mr. Church,685780.0,338551.0,2.0256327702473187,24.0,37.0,7.6,23449.0,2016,12.0,,1.725668,5.9,28.0
41120,tt6163356,Michael Moore in TrumpLand,149090.0,50200.0,2.9699203187250998,54.0,56.0,5.6,3556.0,2016,8.0,,4.643175,5.0,1.0
41125,tt4034228,Manchester by the Sea,47695371.0,256498.0,185.94831538647475,96.0,96.0,7.8,220198.0,2016,5.0,,0.439796,5.4,44.0
41126,tt3741834,Lion,51738905.0,123360.0,419.4139510376135,85.0,69.0,8.0,189205.0,2016,11.0,9000000.0,12.821257000000001,6.3,122.0
41128,tt5254640,Spa Night,38578.0,7056.0,5.467403628117914,96.0,76.0,6.0,971.0,2016,11.0,,6.435238,4.5,2.0
41140,tt6044910,Operation Mekong,800012.0,85082.0,9.402834912202346,78.0,,6.6,3530.0,2016,9.0,,0.547061,4.5,2.0
41148,tt3289956,The Autopsy of Jane Doe,10474.0,,,86.0,65.0,6.8,81464.0,2016,9.0,,4.583609,6.3,4.0
41156,tt0790602,Nitro,3768878.0,,,,,5.5,1643.0,2007,4.0,,0.071716,6.3,312.0
41163,tt3638396,Closet Monster,42166.0,6118.0,6.892121608368748,81.0,81.0,7.0,6762.0,2015,8.0,,5.647799,8.0,2.0
41165,tt1798603,Bad Santa 2,17782178.0,6176680.0,2.8789216860837863,22.0,38.0,5.6,20535.0,2016,5.0,,3.077948,6.3,10.0
41169,tt2011265,Tchoupitoulas,19375.0,2379.0,8.144178226145439,82.0,81.0,6.4,204.0,2012,5.0,,5.051764,5.9,7.0
41177,tt4193400,The People vs. Fritz Bauer,288483.0,33781.0,8.539800479559515,84.0,61.0,7.1,3741.0,2015,9.0,,2.351255,6.2,13.0
41181,tt4649416,Almost Christmas,42158780.0,15134235.0,2.785656493374128,50.0,55.0,6.1,5296.0,2016,7.0,,0.685495,1.0,1.0
41182,tt2898306,Harry & Snowman,561460.0,56842.0,9.877555328806164,94.0,74.0,7.6,552.0,2015,11.0,17000000.0,7.288877,6.9,7.0
41187,tt2055711,Photographic Memory,7822.0,3006.0,2.6021290751829675,94.0,79.0,6.9,161.0,2011,11.0,,0.039662,0.0,0.0
41190,tt4239726,Tanna,46654.0,5711.0,8.169147259674313,92.0,75.0,6.9,3716.0,2015,10.0,,1.385838,6.7,12.0
41196,tt4559006,Ae Dil Hai Mushkil,4264983.0,2190042.0,1.947443473686806,50.0,40.0,5.8,18876.0,2016,5.0,,0.176894,7.5,72.0
41197,tt3760966,Consumed,20476.0,,,,,5.6,1552.0,2015,10.0,,3.337385,5.2,14.0
41218,tt0823668,Screamers,52034.0,23609.0,2.2039900038121054,66.0,55.0,6.0,1360.0,2006,8.0,,0.676407,4.8,10.0
41228,tt5129818,Under the Sun,105036.0,15454.0,6.796686941892067,81.0,81.0,7.4,3989.0,2015,7.0,,0.143769,7.4,20.0
41233,tt5278592,Kate Plays Christine,25564.0,6175.0,4.139919028340081,83.0,75.0,6.3,822.0,2016,1.0,,0.072413,0.0,0.0
41234,tt5146068,All These Sleepless Nights,20762.0,4544.0,4.569102112676056,68.0,70.0,6.7,1258.0,2016,1.0,,0.624857,4.0,1.0
41235,tt4964772,Risk,200219.0,76327.0,2.623173975133308,81.0,72.0,6.3,1844.0,2016,11.0,,0.570859,6.5,1.0
41237,tt5259692,Trapped,63241.0,17626.0,3.5879382730057867,100.0,77.0,7.0,242.0,2016,5.0,,0.5609649999999999,5.4,2122.0
41238,tt5278578,Newtown,14109.0,6796.0,2.076074161271336,94.0,87.0,6.8,1525.0,2016,1.0,,0.172762,6.8,6.0
41239,tt4079902,Hooligan Sparrow,9263.0,,,97.0,78.0,7.3,337.0,2016,1.0,,0.8017920000000001,4.8,6.0
41240,tt5375040,Cameraperson,102033.0,12760.0,7.996316614420063,99.0,86.0,7.4,1909.0,2016,7.0,,0.08755299999999999,5.1,43.0
41250,tt4935480,Miss Sharon Jones!,120880.0,10323.0,11.709774290419452,90.0,77.0,7.2,502.0,2015,7.0,,1.1870290000000001,0.0,0.0
41263,tt5472758,Happy Bhag Jayegi,351840.0,159895.0,2.20044404140217,83.0,,6.4,4606.0,2016,7.0,1949120.0,0.194191,4.6,8.0
41272,tt3485800,The Congressman,71451.0,14260.0,5.010589060308555,33.0,,6.3,284.0,2016,10.0,,1.2871059999999999,5.7,38.0
41278,tt4682786,Collateral Beauty,31016021.0,7102085.0,4.36717118986889,14.0,23.0,6.8,81484.0,2016,3.0,,0.771942,4.3,12.0
41296,tt5091538,La folle histoire de Max et Léon,543.0,,,,,6.2,1530.0,2016,3.0,,1.495158,3.2,3.0
41299,tt3014078,Shangri-La Suite,14073.0,13344.0,1.0546312949640289,,,5.1,641.0,2016,11.0,,0.225744,0.0,0.0
41302,tt0237994,"February 15, 1839",43595.0,45610.0,0.9558210918658189,,,7.3,712.0,2001,6.0,,5.518577,6.9,5.0
41332,tt5265960,The Untamed,27593.0,2718.0,10.151949963208242,72.0,72.0,6.1,3851.0,2016,3.0,,0.33877399999999996,6.8,4.0
41336,tt3387266,A United Kingdom,3902185.0,66510.0,58.670651029920315,84.0,65.0,6.8,12526.0,2016,11.0,,0.9659479999999999,6.1,10.0
41337,tt2137241,Rock On 2,98868.0,81023.0,1.2202461029584193,33.0,,5.0,1734.0,2016,11.0,14000000.0,6.249112,0.0,0.0
41338,tt3856504,A Fool,8212.0,5741.0,1.4304128200661905,,,7.2,479.0,2014,11.0,,0.212306,7.2,5.0
41378,tt2582500,Shut In,6900335.0,3613567.0,1.909563320674558,9.0,25.0,4.7,11394.0,2016,9.0,,1.470012,7.1,8.0
41396,tt4439102,Officer Downe,850.0,470.0,1.8085106382978724,33.0,26.0,4.1,1698.0,2016,10.0,21363000.0,4.875172,2.6,7.0
41398,tt5323662,A Silent Voice,310407.0,121732.0,2.549921138238097,78.0,78.0,8.2,29857.0,2016,,,0.0,6.5,5.0
41406,tt5096536,Heal the Living,3176.0,3176.0,1.0,92.0,82.0,6.9,2350.0,2016,11.0,,2.667456,6.7,14.0
41422,tt2336960,Inch'Allah,9840.0,3391.0,2.9017988793866114,53.0,47.0,6.9,2348.0,2012,2.0,,6.305437,6.6,6.0
41434,tt3135556,Jimmy Vestvood: Amerikan Hero,230069.0,60860.0,3.780299046993099,83.0,,5.2,2286.0,2016,10.0,,0.001021,7.1,4.0
41455,tt3521164,Moana,248757044.0,56631401.0,4.392563835741941,96.0,81.0,7.6,236081.0,2016,1.0,,0.137068,8.0,1.0
41457,tt0098465,"Thelonious Monk: Straight, No Chaser",518918.0,31842.0,16.29665222033792,83.0,,7.7,876.0,1988,8.0,1250000.0,0.20211800000000002,6.4,4.0
41466,tt1619029,Jackie,13960394.0,278715.0,50.08842007068152,87.0,81.0,6.7,67432.0,2016,11.0,,0.310085,8.0,3.0
41469,tt1711525,Office Christmas Party,54767494.0,16890204.0,3.242559651736592,40.0,42.0,5.8,60860.0,2016,5.0,,0.185056,6.0,9.0
41477,tt1483010,Logan,7137.0,7137.0,1.0,,,6.2,251.0,2010,9.0,,0.7030270000000001,6.3,3.0
41486,tt3922818,The Space Between Us,7885294.0,3775596.0,2.088489870208571,17.0,33.0,6.4,42781.0,2017,12.0,,1.326652,6.8,2.0
41487,tt3748528,Rogue One: A Star Wars Story,532177324.0,155081681.0,3.431593728984663,84.0,65.0,7.8,492697.0,2016,1.0,30000000.0,11.824404,6.3,4.0
41488,tt1183374,Pet,8004.0,63.0,127.04761904761905,48.0,48.0,5.7,14327.0,2016,12.0,200000000.0,36.567575,6.3,3.0
41489,tt2361317,Live by Night,10378555.0,33336.0,311.33174346052317,35.0,49.0,6.4,48399.0,2016,9.0,,9.030904,4.4,4.0
41490,tt4972582,Split,138291365.0,40010975.0,3.4563357928668323,77.0,62.0,7.3,380558.0,2016,12.0,108000000.0,19.943929999999998,6.8,2.0
41491,tt5474522,Old Stone,7476.0,1676.0,4.4606205250596656,72.0,72.0,6.9,388.0,2016,11.0,9000000.0,28.920839,7.6,5.0
41494,tt5525310,National Bird,10656.0,3030.0,3.516831683168317,100.0,75.0,7.1,522.0,2016,6.0,,2.917208,5.9,68.0
41495,tt2726552,A Kind of Murder,2915.0,978.0,2.9805725971370145,38.0,50.0,5.3,6086.0,2016,5.0,,0.749444,5.2,9.0
41500,tt3717252,Underworld: Blood Wars,30353973.0,13688751.0,2.2174391951464383,19.0,23.0,5.8,64742.0,2016,2.0,,1.294826,5.7,6.0
41505,tt4540710,Miss Sloane,3500605.0,59797.0,58.54148201414787,76.0,64.0,7.5,55552.0,2016,6.0,,1.9328509999999999,0.0,0.0
41506,tt5278932,When Two Worlds Collide,12080.0,2548.0,4.740973312401884,91.0,71.0,7.8,353.0,2016,11.0,13000000.0,14.017754,5.7,22.0
41507,tt1974420,Rules Don't Apply,3652206.0,1589625.0,2.2975267751828263,55.0,60.0,5.7,8085.0,2016,1.0,,0.033948,6.4,17.0
41530,tt1568328,Enemies of the People,73171.0,2277.0,32.13482652613087,,,7.8,451.0,2009,12.0,,0.002328,5.0,2.0
41534,tt1355644,Passengers,100014699.0,14869736.0,6.7260574767433665,30.0,41.0,7.0,320027.0,2016,1.0,,0.019523,3.3,3.0
41538,tt4846340,Hidden Figures,169607287.0,515499.0,329.01574396846553,93.0,74.0,7.8,177795.0,2016,1.0,,1.499266,4.9,8.0
41545,tt4633662,The Charnel House,6332.0,4518.0,1.4015050907481186,33.0,,4.4,1039.0,2016,10.0,,2.911975,3.0,8.0
41557,tt0475420,The Untold Story of Emmett Louis Till,204956.0,8230.0,24.90352369380316,97.0,80.0,7.6,352.0,2005,1.0,,0.519795,4.5,2.0
41560,tt2671706,Fences,57682904.0,129462.0,445.5585731720505,92.0,79.0,7.2,89375.0,2016,9.0,,0.276021,5.8,10.0
41561,tt0436728,Romántico,29460.0,2808.0,10.491452991452991,96.0,68.0,7.3,178.0,2005,12.0,24000000.0,11.599716,7.3,12.0
41567,tt1620935,Bleed for This,5083906.0,2366810.0,2.1479992056819093,69.0,62.0,6.8,22657.0,2016,9.0,,0.489224,8.0,2.0
41579,tt3173594,Hacker,11239.0,6716.0,1.673466349017272,,,6.2,8040.0,2016,3.0,,0.5509649999999999,5.0,12.0
41589,tt4381236,The Greasy Strangler,45878.0,22500.0,2.039022222222222,63.0,58.0,5.7,5624.0,2016,5.0,,0.0008439999999999999,6.3,3.0
41594,tt4385888,20th Century Women,5664764.0,111200.0,50.942122302158275,89.0,83.0,7.3,33802.0,2016,2.0,,1.30528,4.3,2.0
41613,tt5974460,The Women's Balcony,1200885.0,16620.0,72.25541516245487,96.0,74.0,6.5,610.0,2016,2.0,,1.324207,5.1,29.0
41639,tt5698568,1898. Los últimos de Filipinas,2848.0,1844.0,1.5444685466377441,,,6.5,2050.0,2016,4.0,,0.277213,0.0,0.0
41640,tt2034800,The Great Wall,45540830.0,18469620.0,2.465715591333227,36.0,42.0,5.9,115326.0,2016,12.0,,12.129986,5.8,98.0
41646,tt4729990,Slash,5902.0,,,91.0,64.0,5.7,976.0,2016,7.0,,0.252319,7.8,36.0
41652,tt4276820,The Founder,12786053.0,3404102.0,3.756072232853187,81.0,66.0,7.2,102583.0,2016,11.0,,0.070588,4.6,9.0
41655,tt1020876,Under the Sea 3D,36217654.0,661185.0,54.77688392809879,94.0,77.0,7.5,1676.0,2009,4.0,,1.190657,7.0,10.0
41678,tt4501244,Why Him?,60323786.0,11002986.0,5.482492297999834,39.0,39.0,6.2,92222.0,2016,5.0,,0.352005,5.2,7.0
41684,tt5097070,Dancer,71917.0,7140.0,10.072408963585435,88.0,65.0,7.9,2352.0,2016,10.0,,0.709969,7.8,4.0
41686,tt3470600,Sing,270395425.0,35258145.0,7.669020165411425,72.0,59.0,7.1,120225.0,2016,11.0,,4.831133,6.3,3.0
41687,tt5946128,Dear Zindagi,2376479.0,977862.0,2.4302805508343712,69.0,,7.6,32636.0,2016,11.0,75000000.0,20.045673,6.2,3.0
41688,tt5477608,Kahaani 2,350703.0,279009.0,1.2569594529208734,86.0,,6.6,4434.0,2016,11.0,4300000.0,3.6995519999999997,8.0,1.0
41700,tt5804038,I Am Not Your Negro,7123919.0,686378.0,10.37900253213244,98.0,95.0,7.8,14532.0,2016,4.0,,0.330638,4.4,19.0
41702,tt4246856,Wildflower,18062.0,9237.0,1.9553967738443216,,,5.2,748.0,2016,10.0,,1.4961659999999999,8.3,7.0
41704,tt0175996,La otra conquista,886410.0,305308.0,2.903330407326372,85.0,,6.9,1056.0,1998,4.0,110000.0,1.8292599999999999,8.9,10.0
41719,tt4276112,Breaking a Monster,4212.0,1302.0,3.2350230414746544,100.0,72.0,5.6,265.0,2015,12.0,,0.22769699999999998,6.1,52.0
41724,tt3394972,Miss India America,1598.0,687.0,2.3260553129548764,,,5.5,488.0,2015,10.0,,2.525014,7.3,17.0
41733,tt3026488,Alone in Berlin,33125.0,8869.0,3.734919382117488,58.0,52.0,6.5,6898.0,2016,3.0,,0.6235930000000001,5.9,10.0
41744,tt0473181,Crossing the Line,9258.0,2605.0,3.5539347408829176,90.0,71.0,7.4,782.0,2006,4.0,,0.058183000000000006,6.9,27.0
41766,tt4048168,Coming Through the Rye,18137.0,3761.0,4.822387662855624,70.0,64.0,6.2,736.0,2015,3.0,,1.237106,5.6,7.0
41770,tt4420704,Kedi,2835047.0,40103.0,70.69413759569109,78.0,78.0,7.7,11234.0,2016,1.0,,0.052391,5.0,2.0
41773,tt4975498,The Advocate: A Missing Body,50162.0,19770.0,2.5372787051087506,,,6.7,333.0,2015,12.0,,0.292057,6.0,1.0
41777,tt1056441,Tru Loved,9467.0,1678.0,5.641835518474374,35.0,,5.4,844.0,2008,10.0,,0.791976,5.7,30.0
41796,tt3202098,Lou! Journal infime,287.0,88.0,3.2613636363636362,17.0,,6.1,401.0,2014,6.0,,0.050591000000000004,5.9,15.0
41807,tt2094766,Assassin's Creed,54647948.0,10278225.0,5.316866287710184,18.0,36.0,5.7,171089.0,2016,7.0,,0.087398,6.0,4.0
41808,tt2831404,Dr. Cabbie,225490.0,118732.0,1.899151029208638,,,6.1,2767.0,2014,12.0,125000000.0,27.54107,4.9,16.0
41811,tt2950418,Greater,2000093.0,627974.0,3.184993327749238,67.0,35.0,7.2,3540.0,2016,2.0,1400000.0,3.822114,8.0,1.0
41812,tt1753383,A Dog's Purpose,64508620.0,18222810.0,3.5399930087620954,35.0,43.0,7.1,58179.0,2017,8.0,,1.912697,5.0,4.0
41817,tt4777584,One Week and a Day,41614.0,6833.0,6.090150739060442,90.0,72.0,6.7,778.0,2016,2.0,,0.697339,2.7,3.0
41818,tt5074352,Dangal,12391761.0,3248481.0,3.8146324389768633,88.0,,8.4,131769.0,2016,12.0,,0.872276,6.3,2.0
41831,tt4511200,Manifesto,161101.0,9628.0,16.732550893228083,72.0,72.0,6.6,5051.0,2015,12.0,,0.067063,7.1,8.0
41834,tt4630158,A Space Program,13739.0,10247.0,1.34078266809798,72.0,72.0,6.4,36.0,2015,6.0,,0.342685,5.8,4.0
41853,tt1847713,The Guillotines,5290.0,3296.0,1.6049757281553398,15.0,35.0,4.8,1221.0,2012,2.0,,0.64499,6.1,34.0
41858,tt2126235,Collide,2280004.0,1512824.0,1.50711781410131,21.0,33.0,5.7,13686.0,2016,6.0,,0.144899,5.6,11.0
41886,tt4572514,Patriots Day,31886361.0,161306.0,197.6762240710203,80.0,69.0,7.4,79241.0,2016,4.0,,0.39908899999999997,3.9,97.0
41887,tt1800302,Gold,7227038.0,3471316.0,2.081930311155769,43.0,49.0,6.7,52097.0,2016,12.0,45000000.0,14.547939000000001,3.7,6.0
41889,tt0105377,Shadow of the Wolf,1434174.0,747119.0,1.9196058459228047,,,5.8,764.0,1992,8.0,,1.7581220000000002,6.5,10.0
41891,tt4283358,Seasons,150092.0,27134.0,5.531510282302646,67.0,67.0,7.3,1304.0,2015,4.0,,0.361365,5.3,5.0
41896,tt5666304,The Little Hours,1647175.0,56676.0,29.063007269390923,78.0,69.0,5.8,16477.0,2017,5.0,,0.053702,5.0,3.0
41918,tt2261287,Leap!,2844490.0,181091.0,15.707517215101799,40.0,48.0,6.8,17198.0,2016,8.0,,0.778371,5.3,10.0
41924,tt3401882,Fist Fight,32187017.0,12201873.0,2.6378751032730796,24.0,37.0,5.6,36342.0,2017,10.0,1000000.0,0.5616479999999999,7.0,42.0
41925,tt3095734,Monster Trucks,33370166.0,10950705.0,3.047307547778887,32.0,41.0,5.6,14050.0,2016,2.0,20000000.0,22.831649,5.3,3.0
41926,tt2072233,Sleepless,20783704.0,8344128.0,2.4908179740291616,23.0,34.0,5.6,26658.0,2017,12.0,125000000.0,14.801195000000002,6.1,7.0
41927,tt4731136,A Cure for Wellness,8106986.0,4356941.0,1.8607059402456907,42.0,47.0,6.4,73445.0,2016,1.0,30000000.0,12.240817,6.8,5.0
41936,tt4779036,Don't Blink - Robert Frank,76134.0,10382.0,7.333269119630129,75.0,75.0,6.9,234.0,2015,11.0,,2.107399,4.3,4.0
41948,tt4630550,The Unknown Girl,150549.0,13477.0,11.17080952734288,71.0,65.0,6.5,6366.0,2016,5.0,,0.55884,4.5,2.0
41967,tt3606888,A Street Cat Named Bob,82703.0,32887.0,2.5147626721804968,77.0,54.0,7.4,23863.0,2016,10.0,,0.9818370000000001,4.1,19.0
41970,tt1293847,xXx: Return of Xander Cage,44898413.0,20130142.0,2.2304071675202293,45.0,42.0,5.2,79767.0,2017,1.0,,1.061451,6.1,4.0
41971,tt4030600,The Bye Bye Man,22395806.0,13501349.0,1.658782837181677,19.0,37.0,4.3,18667.0,2017,1.0,85000000.0,17.918269,6.3,11.0
41972,tt3458118,Blood on the Mountain,4664.0,3184.0,1.464824120603015,90.0,74.0,7.2,238.0,2016,1.0,7400000.0,19.225832,5.4,6.0
41974,tt4116284,The Lego Batman Movie,175750384.0,53003468.0,3.3158280133669744,89.0,75.0,7.3,120655.0,2017,2.0,,7.6512270000000004,8.8,27.0
41992,tt1389139,When the Bough Breaks,29747603.0,14202323.0,2.0945589675717136,13.0,28.0,5.1,5008.0,2016,5.0,,1.063387,5.1,14.0
41995,tt0051189,"What's Opera, Doc?",413076.0,12285.0,33.624420024420026,,,8.3,8819.0,1957,11.0,,1.254369,3.9,9.0
41996,tt5029608,Frantz,880883.0,18745.0,46.99295812216591,91.0,73.0,7.5,11104.0,2016,7.0,,2.129326,5.9,5.0
42006,tt3827684,The Hollow,3755.0,2848.0,1.3184691011235956,,,4.6,780.0,2016,2.0,,1.459408,8.0,6.0
42016,tt4217392,Kung Fu Yoga,362657.0,111979.0,3.2386161691031354,50.0,50.0,5.2,7936.0,2017,2.0,,0.000469,10.0,1.0
42021,tt5251328,One Piece Film: Gold,423593.0,50241.0,8.431221512310662,43.0,43.0,7.3,3225.0,2016,4.0,,1.235151,5.0,10.0
42025,tt3305308,Trespass Against Us,5711.0,1620.0,3.525308641975309,57.0,50.0,5.8,6809.0,2016,5.0,,1.67461,6.3,3.0
42026,tt5735464,Master,597251.0,72821.0,8.201631397536424,53.0,53.0,6.6,1603.0,2016,1.0,,11.480378,6.9,12.0
42052,tt5787384,Past Life,180099.0,14960.0,12.03870320855615,78.0,60.0,6.4,456.0,2016,4.0,,2.165824,6.5,41.0
42055,tt4950110,I'm Not Ashamed,2082980.0,927161.0,2.246621676278446,20.0,31.0,5.8,2872.0,2016,1.0,,2.835202,6.3,133.0
42060,tt4875456,Best and Most Beautiful Things,3016.0,1591.0,1.8956631049654304,81.0,56.0,6.2,123.0,2016,9.0,,10.491427999999999,6.8,8.0
42093,tt4353996,The King's Choice,113231.0,7850.0,14.424331210191083,84.0,64.0,7.2,6068.0,2016,4.0,,1.426418,7.0,38.0
42094,tt0498381,Rings,27793018.0,13002632.0,2.1374917016800907,8.0,25.0,4.5,35228.0,2017,9.0,7500000.0,1.176258,5.3,3.0
42095,tt5269396,Sword Master,75526.0,40113.0,1.8828310024181687,67.0,,6.0,1874.0,2016,2.0,25000000.0,24.535733,4.6,10.0
42119,tt4954522,Raw,514870.0,24825.0,20.73997985901309,92.0,81.0,7.0,51720.0,2016,3.0,3500000.0,1.426776,4.0,2.0
42122,tt2650642,In the Name of,9883.0,2635.0,3.7506641366223907,77.0,52.0,6.5,2363.0,2013,1.0,,13.934251999999999,0.0,0.0
42126,tt1411956,Sold,57527.0,5070.0,11.346548323471401,56.0,49.0,6.8,1376.0,2016,10.0,,0.37400700000000003,6.2,60.0
42132,tt4682708,We Are the Flesh,8438.0,835.0,10.105389221556885,62.0,62.0,4.7,1877.0,2016,8.0,,0.06928,7.2,20.0
